"","athlete_display_name","team_short_display_name","min","fg","fg3","ft","oreb","dreb","reb","ast","stl","blk","to","pf","plus_minus","pts","starter","ejected","did_not_play","active","athlete_jersey","athlete_id","athlete_short_name","athlete_headshot_href","athlete_position_name","athlete_position_abbreviation","team_name","team_logo","team_id","team_abbreviation","team_color","game_id","season","season_type","game_date"
"27506","Desmond Bane","Grizzlies","37","3-8","2-4","0-0","0","1","1","6","3","0","1","2","+8","8",TRUE,FALSE,FALSE,TRUE,"22","4066320","D. Bane","https://a.espncdn.com/i/headshots/nba/players/full/4066320.png","Shooting Guard","SG","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434773,2022,3,2022-05-10
"27507","Brandon Clarke","Grizzlies","12","2-4","0-0","0-0","0","4","4","1","1","1","1","3","-6","4",FALSE,FALSE,FALSE,FALSE,"15","3906665","B. Clarke","https://a.espncdn.com/i/headshots/nba/players/full/3906665.png","Power Forward","PF","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434773,2022,3,2022-05-10
"27508","Kyle Anderson","Grizzlies","23","7-8","1-2","2-7","2","6","8","2","2","2","1","2","-7","17",FALSE,FALSE,FALSE,FALSE,"1","2993874","K. Anderson","https://a.espncdn.com/i/headshots/nba/players/full/2993874.png","Small Forward","SF","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434773,2022,3,2022-05-10
"27509","De'Anthony Melton","Grizzlies","9","0-3","0-2","0-0","0","1","1","0","0","0","1","0","+3","0",FALSE,FALSE,FALSE,FALSE,"0","4066436","D. Melton","https://a.espncdn.com/i/headshots/nba/players/full/4066436.png","Shooting Guard","SG","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434773,2022,3,2022-05-10
"27510","Ziaire Williams","Grizzlies","18","3-6","1-4","0-0","0","3","3","0","1","0","1","0","-10","7",FALSE,FALSE,FALSE,FALSE,"8","4433137","Z. Williams","https://a.espncdn.com/i/headshots/nba/players/full/4433137.png","Shooting Guard","SG","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434773,2022,3,2022-05-10
"27511","Draymond Green","Warriors","33","1-2","0-0","0-0","1","10","11","5","0","1","2","5","+6","2",TRUE,FALSE,FALSE,TRUE,"23","6589","D. Green","https://a.espncdn.com/i/headshots/nba/players/full/6589.png","Power Forward","PF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434773,2022,3,2022-05-10
"27512","Jonathan Kuminga","Warriors","5","0-0","0-0","0-0","0","1","1","1","0","1","0","0","-5","0",TRUE,FALSE,FALSE,FALSE,"00","4433247","J. Kuminga","https://a.espncdn.com/i/headshots/nba/players/full/4433247.png","Power Forward","PF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434773,2022,3,2022-05-10
"27513","Andrew Wiggins","Warriors","39","7-13","1-5","2-3","5","5","10","1","1","2","2","0","+12","17",TRUE,FALSE,FALSE,TRUE,"22","3059319","A. Wiggins","https://a.espncdn.com/i/headshots/nba/players/full/3059319.png","Small Forward","SF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434773,2022,3,2022-05-10
"27514","Stephen Curry","Warriors","38","10-25","4-14","8-9","0","5","5","8","1","0","3","3","+6","32",TRUE,FALSE,FALSE,TRUE,"30","3975","S. Curry","https://a.espncdn.com/i/headshots/nba/players/full/3975.png","Point Guard","PG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434773,2022,3,2022-05-10
"27515","Klay Thompson","Warriors","38","6-20","0-7","2-2","1","6","7","2","1","2","3","0","-3","14",TRUE,FALSE,FALSE,TRUE,"11","6475","K. Thompson","https://a.espncdn.com/i/headshots/nba/players/full/6475.png","Shooting Guard","SG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434773,2022,3,2022-05-10
"27516","Otto Porter Jr.","Warriors","26","4-7","4-6","0-0","0","2","2","3","2","0","1","3","+4","12",FALSE,FALSE,FALSE,TRUE,"32","2594922","O. Porter Jr.","https://a.espncdn.com/i/headshots/nba/players/full/2594922.png","Small Forward","SF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434773,2022,3,2022-05-10
"27517","Kevon Looney","Warriors","15","3-5","0-0","2-2","2","7","9","0","1","1","1","1","-3","8",FALSE,FALSE,FALSE,FALSE,"5","3155535","K. Looney","https://a.espncdn.com/i/headshots/nba/players/full/3155535.png","Center","C","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434773,2022,3,2022-05-10
"27518","Damion Lee","Warriors","13","1-6","0-2","0-0","0","3","3","0","0","0","0","0","-7","2",FALSE,FALSE,FALSE,FALSE,"1","2595209","D. Lee","https://a.espncdn.com/i/headshots/nba/players/full/2595209.png","Shooting Guard","SG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434773,2022,3,2022-05-10
"27519","Jordan Poole","Warriors","32","4-12","0-3","6-6","1","5","6","5","0","0","4","3","+5","14",FALSE,FALSE,FALSE,FALSE,"3","4277956","J. Poole","https://a.espncdn.com/i/headshots/nba/players/full/4277956.png","Shooting Guard","SG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434773,2022,3,2022-05-10
"27520","Draymond Green","Warriors","22","2-4","0-2","1-2","2","5","7","5","0","1","5","3","-32","5",TRUE,FALSE,FALSE,FALSE,"23","6589","D. Green","https://a.espncdn.com/i/headshots/nba/players/full/6589.png","Power Forward","PF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434774,2022,3,2022-05-12
"27521","Jonathan Kuminga","Warriors","24","7-16","0-5","3-4","1","2","3","2","0","0","1","2","-5","17",TRUE,FALSE,FALSE,TRUE,"00","4433247","J. Kuminga","https://a.espncdn.com/i/headshots/nba/players/full/4433247.png","Power Forward","PF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434774,2022,3,2022-05-12
"27522","Andrew Wiggins","Warriors","19","2-6","1-3","0-0","0","1","1","0","0","1","1","3","-23","5",TRUE,FALSE,FALSE,FALSE,"22","3059319","A. Wiggins","https://a.espncdn.com/i/headshots/nba/players/full/3059319.png","Small Forward","SF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434774,2022,3,2022-05-12
"27523","Stephen Curry","Warriors","25","4-10","3-8","3-4","0","3","3","4","0","0","2","1","-37","14",TRUE,FALSE,FALSE,FALSE,"30","3975","S. Curry","https://a.espncdn.com/i/headshots/nba/players/full/3975.png","Point Guard","PG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434774,2022,3,2022-05-12
"27524","Klay Thompson","Warriors","25","7-12","3-6","2-2","0","3","3","1","1","0","2","3","-45","19",TRUE,FALSE,FALSE,FALSE,"11","6475","K. Thompson","https://a.espncdn.com/i/headshots/nba/players/full/6475.png","Shooting Guard","SG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434774,2022,3,2022-05-12
"27525","Nemanja Bjelica","Warriors","20","2-4","1-1","0-0","0","3","3","2","0","0","1","2","-15","5",FALSE,FALSE,FALSE,TRUE,"8","4269","N. Bjelica","https://a.espncdn.com/i/headshots/nba/players/full/4269.png","Power Forward","PF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434774,2022,3,2022-05-12
"27526","Otto Porter Jr.","Warriors","12","0-3","0-3","0-0","0","0","0","0","0","0","0","2","-8","0",FALSE,FALSE,FALSE,FALSE,"32","2594922","O. Porter Jr.","https://a.espncdn.com/i/headshots/nba/players/full/2594922.png","Small Forward","SF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434774,2022,3,2022-05-12
"27527","Juan Toscano-Anderson","Warriors","16","2-5","1-3","0-1","0","5","5","2","0","1","3","0","+10","5",FALSE,FALSE,FALSE,TRUE,"95","4401416","J. Toscano-Anderson","https://a.espncdn.com/i/headshots/nba/players/full/4401416.png","Small Forward","SF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434774,2022,3,2022-05-12
"27528","Kevon Looney","Warriors","16","1-1","0-0","0-0","0","5","5","2","1","0","1","2","-9","2",FALSE,FALSE,FALSE,FALSE,"5","3155535","K. Looney","https://a.espncdn.com/i/headshots/nba/players/full/3155535.png","Center","C","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434774,2022,3,2022-05-12
"27529","Damion Lee","Warriors","24","4-6","2-2","0-0","1","2","3","0","0","0","1","2","-5","10",FALSE,FALSE,FALSE,TRUE,"1","2595209","D. Lee","https://a.espncdn.com/i/headshots/nba/players/full/2595209.png","Shooting Guard","SG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434774,2022,3,2022-05-12
"27530","Jordan Poole","Warriors","20","1-6","1-3","0-0","0","1","1","3","1","1","4","3","-34","3",FALSE,FALSE,FALSE,FALSE,"3","4277956","J. Poole","https://a.espncdn.com/i/headshots/nba/players/full/4277956.png","Shooting Guard","SG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434774,2022,3,2022-05-12
"27531","Moses Moody","Warriors","17","4-7","2-3","0-0","0","3","3","1","0","1","1","0","+8","10",FALSE,FALSE,FALSE,TRUE,"4","4432171","M. Moody","https://a.espncdn.com/i/headshots/nba/players/full/4432171.png","Shooting Guard","SG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434774,2022,3,2022-05-12
"27532","Jaren Jackson Jr.","Grizzlies","25","6-10","4-6","5-6","3","5","8","3","1","2","2","3","+42","21",TRUE,FALSE,FALSE,FALSE,"13","4277961","J. Jackson Jr.","https://a.espncdn.com/i/headshots/nba/players/full/4277961.png","Power Forward","PF","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434774,2022,3,2022-05-12
"27533","Dillon Brooks","Grizzlies","24","5-13","1-4","1-2","1","3","4","4","1","0","0","2","+38","12",TRUE,FALSE,FALSE,FALSE,"24","3155526","D. Brooks","https://a.espncdn.com/i/headshots/nba/players/full/3155526.png","Small Forward","SF","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434774,2022,3,2022-05-12
"27534","Steven Adams","Grizzlies","22","2-7","0-0","3-5","6","7","13","3","0","0","0","1","+32","7",TRUE,FALSE,FALSE,FALSE,"4","2991235","S. Adams","https://a.espncdn.com/i/headshots/nba/players/full/2991235.png","Center","C","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434774,2022,3,2022-05-12
"27535","Tyus Jones","Grizzlies","24","8-12","4-7","1-1","0","3","3","9","2","1","0","1","+39","21",TRUE,FALSE,FALSE,FALSE,"21","3135046","T. Jones","https://a.espncdn.com/i/headshots/nba/players/full/3135046.png","Point Guard","PG","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434774,2022,3,2022-05-12
"27536","Desmond Bane","Grizzlies","24","6-12","4-6","5-5","0","1","1","2","1","0","0","1","+46","21",TRUE,FALSE,FALSE,FALSE,"22","4066320","D. Bane","https://a.espncdn.com/i/headshots/nba/players/full/4066320.png","Shooting Guard","SG","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434774,2022,3,2022-05-12
"27537","Brandon Clarke","Grizzlies","14","5-7","0-0","1-4","5","2","7","1","0","0","0","0","+20","11",FALSE,FALSE,FALSE,FALSE,"15","3906665","B. Clarke","https://a.espncdn.com/i/headshots/nba/players/full/3906665.png","Power Forward","PF","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434774,2022,3,2022-05-12
"27538","Kyle Anderson","Grizzlies","19","4-7","0-1","1-2","0","6","6","7","1","0","2","0","+2","9",FALSE,FALSE,FALSE,TRUE,"1","2993874","K. Anderson","https://a.espncdn.com/i/headshots/nba/players/full/2993874.png","Small Forward","SF","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434774,2022,3,2022-05-12
"27539","Xavier Tillman","Grizzlies","12","1-2","0-0","0-0","0","1","1","1","1","0","2","1","-13","2",FALSE,FALSE,FALSE,TRUE,"2","4277964","X. Tillman","https://a.espncdn.com/i/headshots/nba/players/full/4277964.png","Center","C","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434774,2022,3,2022-05-12
"27540","John Konchar","Grizzlies","16","3-4","1-2","2-2","0","4","4","1","2","0","0","3","-10","9",FALSE,FALSE,FALSE,TRUE,"46","3134932","J. Konchar","https://a.espncdn.com/i/headshots/nba/players/full/3134932.png","Shooting Guard","SG","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434774,2022,3,2022-05-12
"27541","De'Anthony Melton","Grizzlies","24","4-11","2-7","0-0","1","1","2","4","2","1","0","0","+13","10",FALSE,FALSE,FALSE,TRUE,"0","4066436","D. Melton","https://a.espncdn.com/i/headshots/nba/players/full/4066436.png","Shooting Guard","SG","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434774,2022,3,2022-05-12
"27542","Ziaire Williams","Grizzlies","23","3-8","2-6","3-3","1","2","3","2","1","0","1","2","-1","11",FALSE,FALSE,FALSE,FALSE,"8","4433137","Z. Williams","https://a.espncdn.com/i/headshots/nba/players/full/4433137.png","Shooting Guard","SG","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434774,2022,3,2022-05-12
"27543","Jarrett Culver","Grizzlies","12","0-6","0-2","0-0","1","2","3","0","0","0","2","3","-13","0",FALSE,FALSE,FALSE,TRUE,"23","4277928","J. Culver","https://a.espncdn.com/i/headshots/nba/players/full/4277928.png","Guard","G","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434774,2022,3,2022-05-12
"27544","Jaren Jackson Jr.","Grizzlies","38","5-19","1-7","1-3","0","4","4","0","0","4","0","2","-12","12",TRUE,FALSE,FALSE,TRUE,"13","4277961","J. Jackson Jr.","https://a.espncdn.com/i/headshots/nba/players/full/4277961.png","Power Forward","PF","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434775,2022,3,2022-05-14
"27545","Dillon Brooks","Grizzlies","39","11-28","7-15","1-2","2","2","4","1","3","1","1","1","-11","30",TRUE,FALSE,FALSE,TRUE,"24","3155526","D. Brooks","https://a.espncdn.com/i/headshots/nba/players/full/3155526.png","Small Forward","SF","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434775,2022,3,2022-05-14
"27546","Steven Adams","Grizzlies","28","1-3","0-0","2-4","1","9","10","3","0","0","1","2","-6","4",TRUE,FALSE,FALSE,FALSE,"4","2991235","S. Adams","https://a.espncdn.com/i/headshots/nba/players/full/2991235.png","Center","C","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434775,2022,3,2022-05-14
"27547","Tyus Jones","Grizzlies","36","2-12","1-3","2-2","1","8","9","8","2","0","2","2","-14","7",TRUE,FALSE,FALSE,TRUE,"21","3135046","T. Jones","https://a.espncdn.com/i/headshots/nba/players/full/3135046.png","Point Guard","PG","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434775,2022,3,2022-05-14
"27548","Desmond Bane","Grizzlies","44","9-16","4-7","3-4","1","6","7","2","0","1","0","3","-7","25",TRUE,FALSE,FALSE,TRUE,"22","4066320","D. Bane","https://a.espncdn.com/i/headshots/nba/players/full/4066320.png","Shooting Guard","SG","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434775,2022,3,2022-05-14
"27549","Brandon Clarke","Grizzlies","20","2-10","0-0","4-5","4","0","4","4","1","0","0","0","-8","8",FALSE,FALSE,FALSE,TRUE,"15","3906665","B. Clarke","https://a.espncdn.com/i/headshots/nba/players/full/3906665.png","Power Forward","PF","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434775,2022,3,2022-05-14
"27550","Kyle Anderson","Grizzlies","10","0-0","0-0","0-0","0","3","3","2","0","0","1","1","-2","0",FALSE,FALSE,FALSE,FALSE,"1","2993874","K. Anderson","https://a.espncdn.com/i/headshots/nba/players/full/2993874.png","Small Forward","SF","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434775,2022,3,2022-05-14
"27551","De'Anthony Melton","Grizzlies","11","3-6","2-3","0-0","1","1","2","1","1","0","1","1","-3","8",FALSE,FALSE,FALSE,FALSE,"0","4066436","D. Melton","https://a.espncdn.com/i/headshots/nba/players/full/4066436.png","Shooting Guard","SG","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434775,2022,3,2022-05-14
"27552","Ziaire Williams","Grizzlies","13","1-2","0-1","0-0","0","1","1","0","1","0","0","0","-7","2",FALSE,FALSE,FALSE,FALSE,"8","4433137","Z. Williams","https://a.espncdn.com/i/headshots/nba/players/full/4433137.png","Shooting Guard","SG","Grizzlies","https://a.espncdn.com/i/teamlogos/nba/500/mem.png","29","MEM","5D76A8",401434775,2022,3,2022-05-14
"27553","Draymond Green","Warriors","39","6-14","0-3","2-2","3","12","15","8","1","0","4","4","+19","14",TRUE,FALSE,FALSE,TRUE,"23","6589","D. Green","https://a.espncdn.com/i/headshots/nba/players/full/6589.png","Power Forward","PF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434775,2022,3,2022-05-14
"27554","Andrew Wiggins","Warriors","41","7-16","3-5","1-2","6","5","11","0","1","3","2","2","+20","18",TRUE,FALSE,FALSE,TRUE,"22","3059319","A. Wiggins","https://a.espncdn.com/i/headshots/nba/players/full/3059319.png","Small Forward","SF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434775,2022,3,2022-05-14
"27555","Kevon Looney","Warriors","35","2-7","0-0","0-0","11","11","22","5","0","1","2","4","+10","4",TRUE,FALSE,FALSE,TRUE,"5","3155535","K. Looney","https://a.espncdn.com/i/headshots/nba/players/full/3155535.png","Center","C","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434775,2022,3,2022-05-14
"27556","Stephen Curry","Warriors","40","10-27","6-17","3-4","0","7","7","5","1","2","3","3","+16","29",TRUE,FALSE,FALSE,TRUE,"30","3975","S. Curry","https://a.espncdn.com/i/headshots/nba/players/full/3975.png","Point Guard","PG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434775,2022,3,2022-05-14
"27557","Klay Thompson","Warriors","42","11-22","8-14","0-0","1","7","8","2","0","3","3","2","+14","30",TRUE,FALSE,FALSE,TRUE,"11","6475","K. Thompson","https://a.espncdn.com/i/headshots/nba/players/full/6475.png","Shooting Guard","SG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434775,2022,3,2022-05-14
"27558","Nemanja Bjelica","Warriors","8","0-1","0-1","0-0","2","0","2","2","0","0","0","1","-2","0",FALSE,FALSE,FALSE,FALSE,"8","4269","N. Bjelica","https://a.espncdn.com/i/headshots/nba/players/full/4269.png","Power Forward","PF","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434775,2022,3,2022-05-14
"27559","Damion Lee","Warriors","11","1-2","1-2","0-0","2","0","2","0","0","0","1","1","-4","3",FALSE,FALSE,FALSE,FALSE,"1","2595209","D. Lee","https://a.espncdn.com/i/headshots/nba/players/full/2595209.png","Shooting Guard","SG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434775,2022,3,2022-05-14
"27560","Jordan Poole","Warriors","24","4-15","2-11","2-3","0","3","3","2","0","1","2","0","-3","12",FALSE,FALSE,FALSE,FALSE,"3","4277956","J. Poole","https://a.espncdn.com/i/headshots/nba/players/full/4277956.png","Shooting Guard","SG","Warriors","https://a.espncdn.com/i/teamlogos/nba/500/gs.png","9","GS","003da5",401434775,2022,3,2022-05-14
"27561","Grant Williams","Celtics","35","2-5","1-2","2-2","0","1","1","2","1","0","2","5","-14","7",TRUE,FALSE,FALSE,FALSE,"12","4066218","G. Williams","https://a.espncdn.com/i/headshots/nba/players/full/4066218.png","Power Forward","PF","Celtics","https://a.espncdn.com/i/teamlogos/nba/500/bos.png","2","BOS","006532",401438130,2022,3,2022-05-18
"27562","Jayson Tatum","Celtics","44","10-21","2-9","7-9","1","7","8","6","4","1","7","1","-8","29",TRUE,FALSE,FALSE,TRUE,"0","4065648","J. Tatum","https://a.espncdn.com/i/headshots/nba/players/full/4065648.png","Small Forward","SF","Celtics","https://a.espncdn.com/i/teamlogos/nba/500/bos.png","2","BOS","006532",401438130,2022,3,2022-05-18
"27563","Robert Williams III","Celtics","28","6-8","0-0","6-7","2","7","9","1","0","2","1","3","+5","18",TRUE,FALSE,FALSE,FALSE,"44","4066211","R. Williams III","https://a.espncdn.com/i/headshots/nba/players/full/4066211.png","Center","C","Celtics","https://a.espncdn.com/i/teamlogos/nba/500/bos.png","2","BOS","006532",401438130,2022,3,2022-05-18
"27564","Derrick White","Celtics","29","1-4","0-1","1-2","0","0","0","4","0","1","2","4","-11","3",TRUE,FALSE,FALSE,TRUE,"9","3078576","D. White","https://a.espncdn.com/i/headshots/nba/players/full/3078576.png","Point Guard","PG","Celtics","https://a.espncdn.com/i/teamlogos/nba/500/bos.png","2","BOS","006532",401438130,2022,3,2022-05-18
"27565","Jaylen Brown","Celtics","43","7-17","4-8","6-10","2","8","10","3","1","0","2","3","-10","24",TRUE,FALSE,FALSE,TRUE,"7","3917376","J. Brown","https://a.espncdn.com/i/headshots/nba/players/full/3917376.png","Shooting Guard","SG","Celtics","https://a.espncdn.com/i/teamlogos/nba/500/bos.png","2","BOS","006532",401438130,2022,3,2022-05-18
"27566","Aaron Nesmith","Celtics","11","0-3","0-3","0-0","1","0","1","0","1","3","1","3","0","0",FALSE,FALSE,FALSE,FALSE,"26","4396909","A. Nesmith","https://a.espncdn.com/i/headshots/nba/players/full/4396909.png","Small Forward","SF","Celtics","https://a.espncdn.com/i/teamlogos/nba/500/bos.png","2","BOS","006532",401438130,2022,3,2022-05-18
"27567","Daniel Theis","Celtics","20","4-5","0-0","0-0","1","3","4","2","0","1","0","2","-16","8",FALSE,FALSE,FALSE,TRUE,"27","2451037","D. Theis","https://a.espncdn.com/i/headshots/nba/players/full/2451037.png","Center","C","Celtics","https://a.espncdn.com/i/teamlogos/nba/500/bos.png","2","BOS","006532",401438130,2022,3,2022-05-18
"27568","Payton Pritchard","Celtics","30","6-16","4-11","2-2","1","4","5","4","1","0","1","2","-1","18",FALSE,FALSE,FALSE,TRUE,"11","4066354","P. Pritchard","https://a.espncdn.com/i/headshots/nba/players/full/4066354.png","Point Guard","PG","Celtics","https://a.espncdn.com/i/teamlogos/nba/500/bos.png","2","BOS","006532",401438130,2022,3,2022-05-18
"27569","P.J. Tucker","Heat","31","2-5","1-3","0-2","0","6","6","3","1","0","1","4","+12","5",TRUE,FALSE,FALSE,TRUE,"17","3033","P.J. Tucker","https://a.espncdn.com/i/headshots/nba/players/full/3033.png","Power Forward","PF","Heat","https://a.espncdn.com/i/teamlogos/nba/500/mia.png","14","MIA","000000",401438130,2022,3,2022-05-18
"27570","Jimmy Butler","Heat","41","12-19","0-2","17-18","5","4","9","5","4","3","2","3","+25","41",TRUE,FALSE,FALSE,TRUE,"22","6430","J. Butler","https://a.espncdn.com/i/headshots/nba/players/full/6430.png","Small Forward","SF","Heat","https://a.espncdn.com/i/teamlogos/nba/500/mia.png","14","MIA","000000",401438130,2022,3,2022-05-18
"27571","Bam Adebayo","Heat","37","3-4","0-0","4-5","0","4","4","1","0","4","2","4","-5","10",TRUE,FALSE,FALSE,TRUE,"13","4066261","B. Adebayo","https://a.espncdn.com/i/headshots/nba/players/full/4066261.png","Center","C","Heat","https://a.espncdn.com/i/teamlogos/nba/500/mia.png","14","MIA","000000",401438130,2022,3,2022-05-18
"27572","Gabe Vincent","Heat","34","5-10","3-7","4-4","0","2","2","3","0","3","1","4","+23","17",TRUE,FALSE,FALSE,TRUE,"2","3137259","G. Vincent","https://a.espncdn.com/i/headshots/nba/players/full/3137259.png","Point Guard","PG","Heat","https://a.espncdn.com/i/teamlogos/nba/500/mia.png","14","MIA","000000",401438130,2022,3,2022-05-18
"27573","Max Strus","Heat","30","4-9","3-8","0-0","1","3","4","2","2","0","1","3","-12","11",TRUE,FALSE,FALSE,TRUE,"31","4065778","M. Strus","https://a.espncdn.com/i/headshots/nba/players/full/4065778.png","Shooting Guard","SG","Heat","https://a.espncdn.com/i/teamlogos/nba/500/mia.png","14","MIA","000000",401438130,2022,3,2022-05-18
"27574","Caleb Martin","Heat","13","2-4","1-2","0-0","0","1","1","0","0","0","0","0","-3","5",FALSE,FALSE,FALSE,FALSE,"16","3138160","C. Martin","https://a.espncdn.com/i/headshots/nba/players/full/3138160.png","Small Forward","SF","Heat","https://a.espncdn.com/i/teamlogos/nba/500/mia.png","14","MIA","000000",401438130,2022,3,2022-05-18
"27575","Dewayne Dedmon","Heat","11","2-5","0-1","2-2","2","2","4","0","0","1","0","2","+16","6",FALSE,FALSE,FALSE,FALSE,"21","2580913","D. Dedmon","https://a.espncdn.com/i/headshots/nba/players/full/2580913.png","Center","C","Heat","https://a.espncdn.com/i/teamlogos/nba/500/mia.png","14","MIA","000000",401438130,2022,3,2022-05-18
"27576","Tyler Herro","Heat","27","7-15","1-5","3-3","1","7","8","3","1","0","4","1","+5","18",FALSE,FALSE,FALSE,FALSE,"14","4395725","T. Herro","https://a.espncdn.com/i/headshots/nba/players/full/4395725.png","Point Guard","PG","Heat","https://a.espncdn.com/i/teamlogos/nba/500/mia.png","14","MIA","000000",401438130,2022,3,2022-05-18
"27577","Victor Oladipo","Heat","15","2-9","1-2","0-0","0","1","1","1","2","1","1","3","-6","5",FALSE,FALSE,FALSE,FALSE,"4","2527963","V. Oladipo","https://a.espncdn.com/i/headshots/nba/players/full/2527963.png","Shooting Guard","SG","Heat","https://a.espncdn.com/i/teamlogos/nba/500/mia.png","14","MIA","000000",401438130,2022,3,2022-05-18
"27578","Jayson Tatum","Celtics","32","8-13","4-6","7-7","0","5","5","5","1","0","3","2","+13","27",TRUE,FALSE,FALSE,FALSE,"0","4065648","J. Tatum","https://a.espncdn.com/i/headshots/nba/players/full/4065648.png","Small Forward","SF","Celtics","https://a.espncdn.com/i/teamlogos/nba/500/bos.png","2","BOS","006532",401438131,2022,3,2022-05-20
"27579","Al Horford","Celtics","33","4-4","2-2","0-0","0","3","3","3","1","1","3","1","+16","10",TRUE,FALSE,FALSE,FALSE,"42","3213","A. Horford","https://a.espncdn.com/i/headshots/nba/players/full/3213.png","Center","C","Celtics","https://a.espncdn.com/i/teamlogos/nba/500/bos.png","2","BOS","006532",401438131,2022,3,2022-05-20
